election_year,election_stage,week_start,party_side,advertiser_class,advertiser_code,platform,source,total_spend_usd,num_advertisers,num_ads,spend_category
2020,Convention,2020-07-13,Republican,Republican,REP_ALIGNED_PAC,Google,creative,19050.0,5,25,Mid
2020,Convention,2020-07-13,Republican,Republican,REP_DOWNBALLOT,Google,creative,105450.0,5,66,Large
2020,Convention,2020-07-13,Republican,Republican,REP_PRES_TRUMP,Google,creative,3466350.0,2,121,Large
2020,Convention,2020-07-14,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,350.0,1,7,Very Small
2020,Convention,2020-07-14,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,3600.0,1,2,Small
2020,Convention,2020-07-14,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,38750.0,1,9,Mid
2020,Convention,2020-07-14,Republican,Republican,REP_ALIGNED_PAC,Google,creative,155200.0,5,96,Large
2020,Convention,2020-07-14,Republican,Republican,REP_DOWNBALLOT,Google,creative,16450.0,6,14,Mid
2020,Convention,2020-07-14,Republican,Republican,REP_PRES_TRUMP,Google,creative,25900.0,2,30,Mid
2020,Convention,2020-07-15,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,395450.0,1,20,Large
2020,Convention,2020-07-15,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,255450.0,4,35,Large
2020,Convention,2020-07-15,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,209250.0,1,12,Large
2020,Convention,2020-07-15,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,4950.0,1,13,Small
2020,Convention,2020-07-15,Republican,Republican,REP_ALIGNED_PAC,Google,creative,5850.0,3,25,Mid
2020,Convention,2020-07-15,Republican,Republican,REP_DOWNBALLOT,Google,creative,317350.0,7,96,Large
2020,Convention,2020-07-15,Republican,Republican,REP_PRES_TRUMP,Google,creative,785150.0,2,91,Large
2020,Convention,2020-07-16,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,53750.0,4,23,Large
2020,Convention,2020-07-16,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,55350.0,4,23,Large
2020,Convention,2020-07-16,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,447450.0,1,182,Large
2020,Convention,2020-07-16,Republican,Republican,REP_ALIGNED_PAC,Google,creative,41000.0,4,45,Mid
2020,Convention,2020-07-16,Republican,Republican,REP_DOWNBALLOT,Google,creative,48400.0,5,34,Mid
2020,Convention,2020-07-16,Republican,Republican,REP_PRES_TRUMP,Google,creative,1233150.0,2,367,Large
2020,Convention,2020-07-17,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,199850.0,7,85,Large
2020,Convention,2020-07-17,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,137850.0,5,9,Large
2020,Convention,2020-07-17,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,4500.0,1,60,Small
2020,Convention,2020-07-17,Republican,Republican,REP_ALIGNED_PAC,Google,creative,55450.0,4,21,Large
2020,Convention,2020-07-17,Republican,Republican,REP_DOWNBALLOT,Google,creative,168000.0,5,107,Large
2020,Convention,2020-07-17,Republican,Republican,REP_PRES_TRUMP,Google,creative,1676800.0,1,163,Large
2020,Convention,2020-07-18,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,Convention,2020-07-18,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,28800.0,2,20,Mid
2020,Convention,2020-07-18,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,175750.0,1,6,Large
2020,Convention,2020-07-18,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,250.0,1,3,Very Small
2020,Convention,2020-07-18,Republican,Republican,REP_ALIGNED_PAC,Google,creative,54350.0,5,19,Large
2020,Convention,2020-07-18,Republican,Republican,REP_DOWNBALLOT,Google,creative,9950.0,2,15,Mid
2020,Convention,2020-07-18,Republican,Republican,REP_PRES_TRUMP,Google,creative,100050.0,2,48,Large
2020,Convention,2020-07-19,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,153200.0,2,2,Large
2020,Convention,2020-07-19,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,1900.0,2,2,Small
2020,Convention,2020-07-19,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,50500.0,1,1,Large
2020,Convention,2020-07-19,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,1850.0,3,7,Small
2020,Convention,2020-07-19,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,496100.0,17,17,Large
2020,Convention,2020-07-19,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,550500.0,24,27,Large
2020,Convention,2020-07-19,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,297250.0,2,12,Large
2020,Convention,2020-07-19,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,940700.0,4,4,Large
2020,Convention,2020-07-19,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,Convention,2020-07-19,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,26200.0,2,2,Mid
2020,Convention,2020-07-19,Republican,Republican,REP_ALIGNED_PAC,Google,creative,7050.0,2,13,Mid
2020,Convention,2020-07-19,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,248000.0,8,9,Large
2020,Convention,2020-07-19,Republican,Republican,REP_DOWNBALLOT,Google,creative,650.0,3,9,Small
2020,Convention,2020-07-19,Republican,Republican,REP_DOWNBALLOT,Google,weekly,514100.0,15,16,Large
2020,Convention,2020-07-19,Republican,Republican,REP_PRES_TRUMP,Google,creative,33200.0,1,9,Mid
2020,Convention,2020-07-19,Republican,Republican,REP_PRES_TRUMP,Google,weekly,3237200.0,3,3,Large
2020,Convention,2020-07-20,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,160500.0,2,17,Large
2020,Convention,2020-07-20,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,32500.0,1,3,Mid
2020,Convention,2020-07-20,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,29450.0,2,27,Mid
2020,Convention,2020-07-20,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,6500.0,1,1,Mid
2020,Convention,2020-07-20,Republican,Republican,REP_ALIGNED_PAC,Google,creative,2700.0,1,4,Small
2020,Convention,2020-07-20,Republican,Republican,REP_DOWNBALLOT,Google,creative,3800.0,4,12,Small
2020,Convention,2020-07-20,Republican,Republican,REP_PRES_TRUMP,Google,creative,2791800.0,3,63,Large
2020,Convention,2020-07-21,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,16500.0,5,7,Mid
2020,Convention,2020-07-21,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,126500.0,3,37,Large
2020,Convention,2020-07-21,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1673400.0,2,20,Large
2020,Convention,2020-07-21,Republican,Republican,REP_ALIGNED_PAC,Google,creative,78050.0,3,35,Large
2020,Convention,2020-07-21,Republican,Republican,REP_DOWNBALLOT,Google,creative,59700.0,7,41,Large
2020,Convention,2020-07-21,Republican,Republican,REP_PRES_TRUMP,Google,creative,332800.0,2,171,Large
2020,Convention,2020-07-22,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,154250.0,3,11,Large
2020,Convention,2020-07-22,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,2950.0,2,9,Small
2020,Convention,2020-07-22,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1818800.0,2,77,Large
2020,Convention,2020-07-22,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,9500.0,1,1,Mid
2020,Convention,2020-07-22,Republican,Republican,REP_ALIGNED_PAC,Google,creative,40250.0,2,11,Mid
2020,Convention,2020-07-22,Republican,Republican,REP_DOWNBALLOT,Google,creative,274750.0,3,35,Large
2020,Convention,2020-07-22,Republican,Republican,REP_PRES_TRUMP,Google,creative,4364250.0,2,253,Large
2020,Convention,2020-07-23,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,3750.0,1,75,Small
2020,Convention,2020-07-23,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,82250.0,5,43,Large
2020,Convention,2020-07-23,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,87350.0,4,9,Large
2020,Convention,2020-07-23,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,26350.0,2,107,Mid
2020,Convention,2020-07-23,Republican,Republican,REP_DOWNBALLOT,Google,creative,35150.0,2,5,Mid
2020,Convention,2020-07-23,Republican,Republican,REP_PRES_TRUMP,Google,creative,536250.0,3,217,Large
2020,Convention,2020-07-24,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,113650.0,4,17,Large
2020,Convention,2020-07-24,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,71800.0,3,22,Large
2020,Convention,2020-07-24,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,228350.0,2,271,Large
2020,Convention,2020-07-24,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,Convention,2020-07-24,Republican,Republican,REP_ALIGNED_PAC,Google,creative,249900.0,2,29,Large
2020,Convention,2020-07-24,Republican,Republican,REP_DOWNBALLOT,Google,creative,287450.0,3,35,Large
2020,Convention,2020-07-24,Republican,Republican,REP_PRES_TRUMP,Google,creative,501150.0,3,148,Large
2020,Convention,2020-07-25,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,16000.0,1,2,Mid
2020,Convention,2020-07-25,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,1850.0,1,3,Small
2020,Convention,2020-07-25,Republican,Republican,REP_PRES_TRUMP,Google,creative,132550.0,3,31,Large
2020,Convention,2020-07-26,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,96100.0,2,2,Large
2020,Convention,2020-07-26,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,500.0,2,2,Very Small
2020,Convention,2020-07-26,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,43400.0,1,1,Mid
2020,Convention,2020-07-26,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,452900.0,15,15,Large
2020,Convention,2020-07-26,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,709700.0,26,31,Large
2020,Convention,2020-07-26,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,50.0,1,1,Very Small
2020,Convention,2020-07-26,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,1741800.0,4,4,Large
2020,Convention,2020-07-26,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,36000.0,2,2,Mid
2020,Convention,2020-07-26,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,476900.0,9,10,Large
2020,Convention,2020-07-26,Republican,Republican,REP_DOWNBALLOT,Google,weekly,587000.0,15,16,Large
2020,Convention,2020-07-26,Republican,Republican,REP_PRES_TRUMP,Google,weekly,2482300.0,3,3,Large
2020,Convention,2020-07-27,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,33500.0,1,3,Mid
2020,Convention,2020-07-27,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,94100.0,4,13,Large
2020,Convention,2020-07-27,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,100.0,1,2,Very Small
2020,Convention,2020-07-27,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,9500.0,1,1,Mid
2020,Convention,2020-07-27,Republican,Republican,REP_ALIGNED_PAC,Google,creative,100900.0,3,14,Large
2020,Convention,2020-07-27,Republican,Republican,REP_DOWNBALLOT,Google,creative,130350.0,2,52,Large
2020,Convention,2020-07-27,Republican,Republican,REP_PRES_TRUMP,Google,creative,437550.0,3,85,Large
2020,Convention,2020-07-28,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,68000.0,1,4,Large
2020,Convention,2020-07-28,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,102800.0,5,19,Large
2020,Convention,2020-07-28,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,588400.0,2,276,Large
2020,Convention,2020-07-28,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,200.0,1,2,Very Small
2020,Convention,2020-07-28,Republican,Republican,REP_ALIGNED_PAC,Google,creative,35200.0,3,33,Mid
2020,Convention,2020-07-28,Republican,Republican,REP_DOWNBALLOT,Google,creative,39000.0,2,2,Mid
2020,Convention,2020-07-28,Republican,Republican,REP_PRES_TRUMP,Google,creative,45750.0,2,24,Mid
2020,Convention,2020-07-29,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,75500.0,4,21,Large
2020,Convention,2020-07-29,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,664600.0,2,110,Large
2020,Convention,2020-07-29,Republican,Republican,REP_ALIGNED_PAC,Google,creative,312050.0,4,36,Large
2020,Convention,2020-07-29,Republican,Republican,REP_DOWNBALLOT,Google,creative,166800.0,4,34,Large
2020,Convention,2020-07-29,Republican,Republican,REP_PRES_TRUMP,Google,creative,12350.0,2,17,Mid
2020,Convention,2020-07-30,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,55000.0,1,1,Large
2020,Convention,2020-07-30,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,11700.0,1,13,Mid
2020,Convention,2020-07-30,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,950.0,2,5,Small
2020,Convention,2020-07-30,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,130500.0,2,7,Large
2020,Convention,2020-07-30,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,190350.0,1,39,Large
2020,Convention,2020-07-30,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,5550.0,1,13,Mid
2020,Convention,2020-07-30,Republican,Republican,REP_ALIGNED_PAC,Google,creative,57850.0,5,20,Large
2020,Convention,2020-07-30,Republican,Republican,REP_DOWNBALLOT,Google,creative,4000.0,2,4,Small
2020,Convention,2020-07-30,Republican,Republican,REP_PRES_TRUMP,Google,creative,204350.0,1,141,Large
2020,Convention,2020-07-31,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,192000.0,1,7,Large
2020,Convention,2020-07-31,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,200.0,1,2,Very Small
2020,Convention,2020-07-31,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,276550.0,3,74,Large
2020,Convention,2020-07-31,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,2228900.0,4,60,Large
2020,Convention,2020-07-31,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,Convention,2020-07-31,Republican,Republican,REP_ALIGNED_PAC,Google,creative,34000.0,1,2,Mid
2020,Convention,2020-07-31,Republican,Republican,REP_DOWNBALLOT,Google,creative,93400.0,3,35,Large
2020,Convention,2020-07-31,Republican,Republican,REP_PRES_TRUMP,Google,creative,2750.0,1,15,Small
2020,Convention,2020-08-01,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,1750.0,1,1,Small
2020,Convention,2020-08-01,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,2300.0,1,46,Small
2020,Convention,2020-08-01,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,Convention,2020-08-01,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,771900.0,3,159,Large
2020,Convention,2020-08-01,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,27150.0,2,19,Mid
2020,Convention,2020-08-01,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,2243450.0,2,114,Large
2020,Convention,2020-08-01,Republican,Republican,REP_ALIGNED_PAC,Google,creative,8800.0,1,6,Mid
2020,Convention,2020-08-02,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,117700.0,2,2,Large
2020,Convention,2020-08-02,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,1000.0,2,2,Small
2020,Convention,2020-08-02,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,9600.0,2,2,Mid
2020,Convention,2020-08-02,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,2000.0,2,16,Small
2020,Convention,2020-08-02,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,554400.0,17,17,Large
2020,Convention,2020-08-02,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,50800.0,3,17,Large
2020,Convention,2020-08-02,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,1360700.0,26,31,Large
2020,Convention,2020-08-02,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1650.0,1,5,Small
2020,Convention,2020-08-02,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,1759300.0,5,5,Large
2020,Convention,2020-08-02,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,9200.0,2,2,Mid
2020,Convention,2020-08-02,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,528900.0,9,10,Large
2020,Convention,2020-08-02,Republican,Republican,REP_DOWNBALLOT,Google,weekly,633800.0,15,16,Large
2020,Convention,2020-08-02,Republican,Republican,REP_PRES_TRUMP,Google,creative,2100.0,1,2,Small
2020,Convention,2020-08-02,Republican,Republican,REP_PRES_TRUMP,Google,weekly,3028500.0,3,3,Large
2020,Convention,2020-08-03,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,58250.0,2,12,Large
2020,Convention,2020-08-03,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,16150.0,2,13,Mid
2020,Convention,2020-08-03,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,34750.0,1,33,Mid
2020,Convention,2020-08-03,Republican,Republican,REP_ALIGNED_PAC,Google,creative,3000.0,1,2,Small
2020,Convention,2020-08-03,Republican,Republican,REP_DOWNBALLOT,Google,creative,145200.0,2,20,Large
2020,Convention,2020-08-03,Republican,Republican,REP_PRES_TRUMP,Google,creative,333050.0,2,247,Large
2020,Convention,2020-08-04,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,10850.0,1,4,Mid
2020,Convention,2020-08-04,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,650.0,2,7,Small
2020,Convention,2020-08-04,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,147900.0,3,28,Large
2020,Convention,2020-08-04,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,575750.0,1,424,Large
2020,Convention,2020-08-04,Republican,Republican,REP_ALIGNED_PAC,Google,creative,319500.0,3,39,Large
2020,Convention,2020-08-04,Republican,Republican,REP_DOWNBALLOT,Google,creative,13700.0,1,18,Mid
2020,Convention,2020-08-04,Republican,Republican,REP_PRES_TRUMP,Google,creative,191200.0,2,166,Large
2020,Convention,2020-08-05,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,282200.0,5,158,Large
2020,Convention,2020-08-05,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,2150.0,2,3,Small
2020,Convention,2020-08-05,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,24600.0,1,16,Mid
2020,Convention,2020-08-05,Republican,Republican,REP_ALIGNED_PAC,Google,creative,195700.0,3,51,Large
2020,Convention,2020-08-05,Republican,Republican,REP_DOWNBALLOT,Google,creative,54000.0,2,16,Large
2020,Convention,2020-08-05,Republican,Republican,REP_PRES_TRUMP,Google,creative,626700.0,2,628,Large
2020,Convention,2020-08-06,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,246150.0,4,9,Large
2020,Convention,2020-08-06,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,365350.0,8,45,Large
2020,Convention,2020-08-06,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,81250.0,2,32,Large
2020,Convention,2020-08-06,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,5400.0,1,26,Mid
2020,Convention,2020-08-06,Republican,Republican,REP_ALIGNED_PAC,Google,creative,19350.0,2,5,Mid
2020,Convention,2020-08-06,Republican,Republican,REP_DOWNBALLOT,Google,creative,19800.0,2,15,Mid
2020,Convention,2020-08-06,Republican,Republican,REP_PRES_TRUMP,Google,creative,186350.0,2,154,Large
2020,Convention,2020-08-07,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,131900.0,2,25,Large
2020,Convention,2020-08-07,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,4200.0,1,4,Small
2020,Convention,2020-08-07,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,292250.0,3,11,Large
2020,Convention,2020-08-07,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,2383750.0,6,51,Large
2020,Convention,2020-08-07,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,10450.0,1,33,Mid
2020,Convention,2020-08-07,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,Convention,2020-08-07,Republican,Republican,REP_ALIGNED_PAC,Google,creative,117700.0,3,43,Large
2020,Convention,2020-08-07,Republican,Republican,REP_DOWNBALLOT,Google,creative,176000.0,6,106,Large
2020,Convention,2020-08-07,Republican,Republican,REP_PRES_TRUMP,Google,creative,312700.0,2,168,Large
2020,Convention,2020-08-08,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,1385500.0,2,10,Large
2020,Convention,2020-08-08,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,26950.0,3,34,Mid
2020,Convention,2020-08-08,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,2030300.0,3,88,Large
2020,Convention,2020-08-08,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,777400.0,2,15,Large
2020,Convention,2020-08-08,Republican,Republican,REP_ALIGNED_PAC,Google,creative,29550.0,2,26,Mid
2020,Convention,2020-08-08,Republican,Republican,REP_DOWNBALLOT,Google,creative,45250.0,2,29,Mid
2020,Convention,2020-08-08,Republican,Republican,REP_PRES_TRUMP,Google,creative,10350.0,2,18,Mid
2020,Convention,2020-08-09,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,540600.0,3,3,Large
2020,Convention,2020-08-09,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,3100.0,2,2,Small
2020,Convention,2020-08-09,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,100.0,1,2,Very Small
2020,Convention,2020-08-09,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,45000.0,2,2,Mid
2020,Convention,2020-08-09,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,242850.0,4,23,Large
2020,Convention,2020-08-09,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,513700.0,15,15,Large
2020,Convention,2020-08-09,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,2218800.0,27,32,Large
2020,Convention,2020-08-09,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,100050.0,2,16,Large
